"OrderID","CustomerID","EmployeeID","ShippingMethodID","OrderDate","ShipDate","FreightCharge"
"2121","19","1","1","11/1/2005","11/1/2005","0.00"
"2123","152","14","1","11/1/2005","11/1/2005","0.00"
"2124","2","14","1","11/1/2005","11/1/2005","0.00"
"2125","21","14","1","11/1/2005","11/1/2005","0.00"
"2126","218","14","1","11/1/2005","11/1/2005","0.00"
"2127","186","14","1","11/2/2005","11/2/2005","31.00"
"2128","7","14","1","11/2/2005","11/2/2005","0.00"
"2129","5","14","1","11/2/2005","11/2/2005","31.00"
"2130","40","14","1","11/3/2005","11/3/2005","0.00"
"2131","67","14","1","11/3/2005","11/3/2005","0.00"
"2132","161","14","1","11/3/2005","11/3/2005","0.00"
"2133","209","14","1","11/3/2005","11/3/2005","0.00"
"2134","84","14","1","11/3/2005","11/3/2005","0.00"
"2135","18","14","1","11/3/2005","11/3/2005","0.00"
"2136","218","14","1","11/3/2005","11/3/2005","0.00"
"2137","180","15","1","11/3/2005","11/3/2005","0.00"
"2138","199","15","1","11/7/2005","11/7/2005","31.00"
"2139","208","1","1","11/7/2005","11/7/2005","0.00"
"2140","5","14","1","11/7/2005","11/7/2005","31.00"
"2141","82","14","1","11/8/2005","11/8/2005","31.00"
"2143","227","14","1","11/8/2005","11/8/2005","0.00"
"2144","210","14","1","11/8/2005","11/8/2005","31.00"
"2145","98","14","1","11/9/2005","11/9/2005","31.00"
"2146","176","14","1","11/9/2005","11/9/2005","0.00"
"2147","64","14","1","11/9/2005","11/9/2005","31.00"
"2148","5","14","1","11/10/2005","11/10/2005","0.00"
"2149","19","14","1","11/11/2005","11/11/2005","0.00"
"2150","19","14","1","11/11/2005","11/11/2005","0.00"
"2151","19","14","1","11/11/2005","11/11/2005","0.00"
"2152","19","14","1","11/11/2005","11/11/2005","0.00"
"2153","7","14","1","11/11/2005","11/11/2005","0.00"
"2155","24","8","1","11/14/2005","11/14/2005","31.00"
"2156","188","8","1","11/14/2005","11/14/2005","31.00"
"2157","216","8","1","11/14/2005","11/14/2005","31.00"
"2158","18","15","1","11/14/2005","11/14/2005","0.00"
"2159","2","15","1","11/15/2005","11/15/2005","0.00"
"2160","97","15","1","11/16/2005","11/16/2005","0.00"
"2161","40","8","1","11/17/2005","11/17/2005","0.00"
"2162","149","8","1","11/17/2005","11/17/2005","31.00"
"2163","155","8","1","11/17/2005","11/17/2005","31.00"
"2164","145","8","1","11/17/2005","11/17/2005","31.00"
"2165","84","1","1","11/18/2005","11/18/2005","0.00"
"2166","18","1","1","11/18/2005","11/18/2005","0.00"
"2167","203","8","1","12/1/2005","12/1/2005","31.00"
"2168","190","14","1","11/21/2005","11/21/2005","31.00"
"2170","173","8","1","11/23/2005","11/23/2005","31.00"
"2171","179","8","1","11/23/2005","11/23/2005","31.00"
"2172","19","8","1","11/23/2005","11/23/2005","0.00"
"2173","60","8","1","11/24/2005","11/24/2005","31.00"
"2174","19","8","1","11/24/2005","11/24/2005","0.00"
"2175","110","8","1","11/25/2005","11/25/2005","31.00"
"2176","18","15","1","11/25/2005","11/25/2005","0.00"
"2177","152","8","1","11/26/2005","11/26/2005","31.00"
"2178","228","8","1","11/26/2005","11/26/2005","0.00"
"2179","152","8","1","11/28/2005","11/28/2005","0.00"
"2180","18","14","1","11/28/2005","11/28/2005","0.00"
"2181","7","8","1","11/30/2005","11/30/2005","0.00"
"2182","7","1","1","12/1/2005","12/1/2005","0.00"
"2183","25","14","1","12/1/2005","12/1/2005","0.00"
"2184","208","8","1","12/1/2005","12/1/2005","0.00"
"2185","17","8","1","12/2/2005","12/2/2005","0.00"
"2186","40","8","1","12/2/2005","12/2/2005","0.00"
"2188","209","8","1","12/2/2005","12/2/2005","0.00"
"2189","22","8","","12/2/2005","12/2/2005","0.00"
"2190","19","8","1","12/3/2005","12/3/2005","0.00"
"2191","84","8","1","12/3/2005","12/3/2005","0.00"
"2192","2","8","1","12/3/2005","12/3/2005","0.00"
"2193","216","8","1","12/5/2005","12/5/2005","31.00"
"2194","162","8","1","12/6/2005","12/6/2005","0.00"
"2195","21","8","1","12/6/2005","12/6/2005","0.00"
"2196","67","8","1","12/6/2005","12/6/2005","0.00"
"2197","208","14","1","12/7/2005","12/7/2005","0.00"
"2198","35","14","1","12/7/2005","12/7/2005","31.00"
"2199","41","14","1","12/7/2005","12/7/2005","31.00"
"2200","7","8","1","12/8/2005","12/8/2005","0.00"
"2201","67","8","1","12/8/2005","12/8/2005","0.00"
"2202","7","8","1","12/9/2005","12/9/2005","0.00"
"2203","19","8","1","12/10/2005","12/10/2005","0.00"
"2204","229","8","1","12/10/2005","12/10/2005","0.00"
"2205","203","8","1","12/13/2005","12/13/2005","31.00"
"2206","24","8","1","12/13/2005","12/13/2005","31.00"
"2207","229","8","1","12/14/2005","12/14/2005","0.00"
"2208","82","8","1","12/15/2005","12/15/2005","31.00"
"2209","180","8","1","12/14/2005","12/14/2005","0.00"
"2210","40","8","1","12/15/2005","12/15/2005","0.00"
"2211","2","14","1","12/15/2005","12/15/2005","0.00"
"2212","18","8","1","12/15/2005","12/15/2005","0.00"
"2213","84","8","1","12/16/2005","12/16/2005","0.00"
"2214","35","8","1","12/16/2005","12/16/2005","31.00"
"2215","230","8","1","12/19/2005","12/19/2005","0.00"
"2216","2","14","1","12/19/2005","12/19/2005","0.00"
"2217","13","8","1","12/19/2005","12/19/2005","31.00"
"2218","208","8","1","12/19/2005","12/19/2005","0.00"
"2219","67","8","1","12/19/2005","12/19/2005","0.00"
"2220","183","8","1","12/19/2005","12/19/2005","31.00"
"2221","179","8","1","12/20/2005","12/20/2005","31.00"
"2222","7","8","1","12/20/2005","12/20/2005","0.00"
"2223","5","14","1","12/20/2005","12/20/2005","31.00"
"2224","19","8","1","12/21/2005","12/21/2005","0.00"
"2225","1","14","1","12/21/2005","12/21/2005","0.00"
"2226","41","8","1","12/22/2005","12/22/2005","31.00"
"2227","180","8","1","12/22/2005","12/22/2005","0.00"
"2228","228","8","1","12/22/2005","12/22/2005","31.00"
"2229","64","8","1","12/22/2005","12/22/2005","31.00"
"2230","57","8","1","12/26/2005","12/26/2005","0.00"
"2231","60","8","1","12/26/2005","12/26/2005","31.00"
"2232","180","8","1","12/26/2005","12/26/2005","0.00"
"2233","25","8","1","12/27/2005","12/27/2005","0.00"
"2234","2","8","1","12/27/2005","12/27/2005","0.00"
"2235","231","8","1","12/28/2005","12/28/2005","0.00"
"2236","84","14","1","12/28/2005","12/28/2005","0.00"
"2238","232","1","1","1/3/2006","1/3/2006","0.00"
"2239","2","8","1","1/10/2006","1/10/2006","0.00"
"2240","233","8","1","1/10/2006","1/10/2006","31.00"
"2241","21","14","1","1/11/2006","1/11/2006","0.00"
"2242","161","14","1","1/11/2006","1/11/2006","0.00"
"2243","234","8","1","1/12/2006","1/12/2006","0.00"
"2244","179","8","1","1/12/2006","1/12/2006","31.00"
"2245","18","14","1","1/12/2006","1/12/2006","0.00"
"2246","84","8","1","1/13/2006","1/13/2006","0.00"
"2247","67","8","1","1/13/2006","1/13/2006","0.00"
"2248","5","8","1","1/13/2006","1/13/2006","31.00"
"2250","104","8","1","1/16/2006","1/16/2006","31.00"
"2251","152","8","1","1/16/2006","1/16/2006","31.00"
"2252","63","8","1","1/17/2006","1/17/2006","31.00"
"2253","231","8","1","1/17/2006","1/17/2006","0.00"
"2254","231","8","1","1/17/2006","1/17/2006","0.00"
"2255","231","8","1","1/18/2006","1/18/2006","0.00"
"2256","235","8","1","1/18/2006","1/18/2006","0.00"
"2257","170","14","1","2/1/2006","2/1/2006","0.00"
"2258","203","14","1","2/1/2006","2/1/2006","31.00"
"2259","110","14","1","1/19/2006","1/19/2006","31.00"
"2260","171","14","1","1/19/2006","1/19/2006","31.00"
"2262","24","8","1","1/20/2006","1/20/2006","31.00"
"2263","84","8","1","1/20/2006","1/20/2006","0.00"
"2264","210","8","1","1/20/2006","1/20/2006","31.00"
"2265","203","8","1","2/18/2006","2/18/2006","31.00"
"2266","42","8","1","1/21/2006","1/21/2006","31.00"
"2267","13","8","1","1/23/2006","1/23/2006","31.00"
"2268","18","14","1","1/26/2006","1/26/2006","0.00"
"2269","208","14","1","1/27/2006","1/27/2006","0.00"
"2270","219","14","1","1/27/2006","1/27/2006","0.00"
"2271","236","8","1","1/28/2006","1/28/2006","0.00"
"2272","57","8","1","1/30/2006","1/30/2006","0.00"
"2273","208","8","1","1/30/2006","1/30/2006","0.00"
"2274","158","8","1","1/30/2006","1/30/2006","0.00"
"2275","82","8","1","1/30/2006","1/30/2006","31.00"
"2276","231","8","1","2/2/2006","2/2/2006","0.00"
"2277","40","8","1","2/2/2006","2/2/2006","0.00"
"2278","237","8","1","2/2/2006","2/2/2006","31.00"
"2279","24","8","1","2/3/2006","2/3/2006","31.00"
"2280","187","8","1","2/3/2006","2/3/2006","0.00"
"2281","84","8","1","2/3/2006","2/3/2006","0.00"
"2282","64","8","1","2/3/2006","2/3/2006","31.00"
"2283","218","14","1","2/3/2006","2/3/2006","0.00"
"2284","228","8","1","2/4/2006","2/4/2006","0.00"
"2285","7","8","1","2/4/2006","2/4/2006","0.00"
"2286","149","8","1","2/6/2006","2/6/2006","31.00"
"2287","7","14","1","2/7/2006","2/7/2006","0.00"
"2288","60","8","1","2/7/2006","2/7/2006","31.00"
"2289","176","8","1","2/7/2006","2/7/2006","0.00"
"2290","137","8","1","2/7/2006","2/7/2006","0.00"
"2291","162","14","1","2/7/2006","2/7/2006","0.00"
"2293","18","14","1","2/8/2006","2/8/2006","0.00"
"2294","152","8","1","2/9/2006","2/9/2006","31.00"
"2295","25","8","1","2/9/2006","2/9/2006","0.00"
"2296","21","8","1","2/9/2006","2/9/2006","0.00"
"2297","234","14","1","2/9/2006","2/9/2006","0.00"
"2299","13","14","1","2/9/2006","2/9/2006","31.00"
"2300","173","8","1","2/10/2006","2/10/2006","31.00"
"2301","238","14","1","2/10/2006","2/10/2006","0.00"
"2302","25","14","1","3/1/2006","3/1/2006","0.00"
"2303","40","8","1","2/11/2006","2/11/2006","0.00"
"2304","21","8","1","2/13/2006","2/13/2006","0.00"
"2305","67","8","1","2/13/2006","2/13/2006","0.00"
"2307","18","8","1","2/16/2006","2/16/2006","0.00"
"2308","216","8","1","2/17/2006","2/17/2006","31.00"
"2309","41","8","1","2/17/2006","2/17/2006","31.00"
"2310","82","8","1","2/17/2006","2/17/2006","31.00"
"2311","13","8","1","2/17/2006","2/17/2006","31.00"
"2312","8","8","1","2/17/2006","2/17/2006","0.00"
"2313","35","8","1","2/17/2006","2/17/2006","31.00"
"2314","84","14","1","2/17/2006","2/17/2006","0.00"
"2315","117","1","1","2/21/2006","2/21/2006","0.00"
"2317","60","15","1","2/21/2006","2/21/2006","0.00"
"2318","2","15","1","2/21/2006","2/21/2006","0.00"
"2319","67","15","1","2/21/2006","2/21/2006","0.00"
"2320","34","15","1","2/21/2006","2/21/2006","0.00"
"2321","40","8","1","2/22/2006","2/22/2006","0.00"
"2322","231","8","1","2/22/2006","2/22/2006","0.00"
"2323","152","8","1","2/22/2006","2/22/2006","31.00"
"2324","239","8","1","2/22/2006","2/22/2006","0.00"
"2325","110","8","1","2/22/2006","2/22/2006","31.00"
"2326","18","8","1","2/22/2006","2/22/2006","0.00"
"2327","98","8","1","2/26/2006","2/26/2006","31.00"
"2328","18","8","1","2/26/2006","2/26/2006","0.00"
"2329","84","15","1","2/26/2006","2/26/2006","0.00"
"2330","228","8","1","2/27/2006","2/27/2006","31.00"
"2331","224","14","1","2/27/2006","2/27/2006","0.00"
"2332","18","14","1","2/27/2006","2/27/2006","0.00"
"2333","82","8","1","2/28/2006","2/28/2006","31.00"
"2334","233","8","1","3/1/2006","3/1/2006","31.00"
"2335","7","14","1","3/1/2006","3/1/2006","0.00"
"2336","221","14","1","3/1/2006","3/1/2006","0.00"
"2337","60","8","1","3/2/2006","3/2/2006","62.00"
"2338","2","14","1","3/3/2006","3/3/2006","0.00"
"2339","182","14","1","3/3/2006","3/3/2006","31.00"
"2340","35","8","1","3/4/2006","3/4/2006","31.00"
"2341","2","8","1","3/6/2006","3/6/2006","0.00"
"2342","240","8","1","3/6/2006","3/6/2006","0.00"
"2343","221","14","1","3/6/2006","3/6/2006","0.00"
"2344","41","8","1","3/7/2006","3/7/2006","31.00"
"2345","241","8","1","3/7/2006","3/7/2006","0.00"
"2346","13","8","1","3/7/2006","3/7/2006","31.00"
"2347","24","8","1","3/7/2006","3/7/2006","31.00"
"2348","241","8","1","3/9/2006","3/9/2006","0.00"
"2349","239","8","1","3/10/2006","3/10/2006","31.00"
"2351","24","8","1","3/10/2006","3/10/2006","0.00"
"2352","233","8","1","3/10/2006","3/10/2006","31.00"
"2353","18","15","1","3/10/2006","3/10/2006","0.00"
"2354","40","1","1","3/11/2006","3/11/2006","0.00"
"2355","221","1","1","3/11/2006","3/11/2006","0.00"
"2356","188","8","1","3/13/2006","3/13/2006","31.00"
"2357","67","8","1","3/13/2006","3/13/2006","0.00"
"2358","162","14","1","3/14/2006","3/14/2006","0.00"
"2359","221","14","1","3/14/2006","3/14/2006","0.00"
"2362","7","8","1","3/16/2006","3/16/2006","0.00"
"2363","176","8","1","3/16/2006","3/16/2006","0.00"
"2364","153","8","1","3/16/2006","3/16/2006","31.00"
"2365","231","14","1","2/28/2006","2/28/2006","0.00"
"2366","231","14","1","3/6/2006","3/6/2006","0.00"
"2367","159","8","1","3/16/2006","3/16/2006","31.00"
"2368","222","8","1","3/16/2006","3/16/2006","0.00"
"2369","67","8","1","3/17/2006","3/17/2006","0.00"
"2370","24","8","1","3/17/2006","3/17/2006","0.00"
"2371","24","8","1","3/17/2006","3/17/2006","0.00"
"2372","84","8","1","3/17/2006","3/17/2006","0.00"
"2373","203","8","1","3/17/2006","3/17/2006","31.00"
"2374","221","8","1","3/17/2006","3/17/2006","0.00"
"2375","63","8","1","3/18/2006","3/18/2006","31.00"
"2376","225","8","1","3/18/2006","3/18/2006","31.00"
"2377","186","16","1","3/18/2006","3/18/2006","31.00"
"2378","186","16","1","3/18/2006","3/18/2006","0.00"
"2379","186","16","1","3/18/2006","3/18/2006","0.00"
"2380","186","16","1","3/18/2006","3/18/2006","0.00"
"2381","231","16","1","3/15/2006","3/15/2006","0.00"
"2382","231","16","1","3/18/2006","3/18/2006","0.00"
"2383","218","8","1","3/20/2006","3/20/2006","0.00"
"2384","241","16","1","3/21/2006","3/21/2006","0.00"
"2385","173","8","1","3/21/2006","3/21/2006","31.00"
"2386","35","14","1","3/21/2006","3/21/2006","31.00"
"2387","137","8","1","3/22/2006","3/22/2006","0.00"
"2388","152","8","1","3/22/2006","3/22/2006","31.00"
"2389","218","8","1","3/22/2006","3/22/2006","0.00"
"2390","21","14","","3/23/2006","3/23/2006","0.00"
"2391","242","14","1","3/23/2006","3/23/2006","0.00"
"2392","243","14","1","3/23/2006","3/23/2006","0.00"
"2393","18","14","1","3/23/2006","3/23/2006","0.00"
"2394","60","8","1","3/24/2006","3/24/2006","31.00"
"2395","155","8","1","3/24/2006","3/24/2006","31.00"
"2396","98","8","1","3/24/2006","3/24/2006","31.00"
"2397","244","14","1","3/24/2006","3/24/2006","31.00"
"2398","221","14","1","3/24/2006","3/24/2006","0.00"
"2399","84","14","1","3/24/2006","3/24/2006","0.00"
"2400","25","14","1","3/24/2006","3/24/2006","0.00"
"2401","40","16","1","3/25/2006","3/25/2006","0.00"
"2402","42","8","1","3/25/2006","3/25/2006","31.00"
"2403","7","8","1","3/25/2006","3/25/2006","0.00"
"2404","57","14","1","3/27/2006","3/27/2006","0.00"
"2405","245","16","1","4/1/2006","4/1/2006","31.00"
"2406","244","8","1","3/28/2006","3/28/2006","0.00"
"2407","225","14","1","3/28/2006","3/28/2006","31.00"
"2408","246","14","1","4/1/2006","4/1/2006","31.00"
"2409","17","8","1","3/29/2006","3/29/2006","0.00"
"2410","247","16","1","3/30/2006","3/30/2006","0.00"
"2411","219","14","1","3/30/2006","3/30/2006","0.00"
"2412","40","8","1","3/31/2006","3/31/2006","0.00"
"2413","64","8","1","4/1/2006","4/1/2006","31.00"
"2414","218","14","1","3/31/2006","3/31/2006","0.00"
"2416","34","8","1","4/3/2006","4/3/2006","0.00"
"2417","231","8","1","4/1/2006","4/1/2006","0.00"
"2418","231","8","1","4/1/2006","4/1/2006","0.00"
"2419","231","8","1","4/1/2006","4/1/2006","0.00"
"2420","231","8","1","4/1/2006","4/1/2006","0.00"
"2421","231","8","1","4/1/2006","4/1/2006","0.00"
"2422","231","14","1","4/1/2006","4/1/2006","0.00"
"2423","231","14","1","4/1/2006","4/1/2006","0.00"
"2424","231","14","1","4/1/2006","4/1/2006","0.00"
"2425","231","14","1","4/1/2006","4/1/2006","0.00"
"2426","231","14","1","4/1/2006","4/1/2006","0.00"
"2427","231","14","1","4/1/2006","4/1/2006","0.00"
"2428","231","14","1","4/1/2006","4/1/2006","0.00"
"2429","231","14","1","4/1/2006","4/1/2006","0.00"
"2430","231","14","1","4/1/2006","4/1/2006","0.00"
"2431","231","14","1","4/1/2006","4/1/2006","0.00"
"2432","231","14","1","4/1/2006","4/1/2006","0.00"
"2433","231","14","1","4/1/2006","4/1/2006","0.00"
"2434","231","14","1","4/1/2006","4/1/2006","0.00"
"2435","231","14","1","4/1/2006","4/1/2006","0.00"
"2436","231","14","1","4/1/2006","4/1/2006","0.00"
"2437","82","8","1","4/4/2006","4/4/2006","31.00"
"2438","203","14","1","4/4/2006","4/4/2006","31.00"
"2439","40","8","1","4/5/2006","4/5/2006","0.00"
"2440","24","1","1","4/5/2006","4/5/2006","31.00"
"2441","231","1","1","4/5/2006","4/5/2006","0.00"
"2442","170","8","1","4/6/2006","4/6/2006","0.00"
"2443","137","8","1","4/6/2006","4/6/2006","0.00"
"2444","221","8","1","4/6/2006","4/6/2006","0.00"
"2445","231","8","1","4/6/2006","4/6/2006","0.00"
"2446","231","8","1","4/6/2006","4/6/2006","0.00"
"2447","231","8","1","4/7/2006","4/7/2006","0.00"
"2448","231","8","1","4/7/2006","4/7/2006","0.00"
"2449","147","8","1","4/7/2006","4/7/2006","31.00"
"2450","247","8","1","4/7/2006","4/7/2006","0.00"
"2451","218","8","1","4/7/2006","4/7/2006","0.00"
"2452","84","14","1","4/7/2006","4/7/2006","0.00"
"2453","161","8","1","4/8/2006","4/8/2006","0.00"
"2454","110","14","","4/10/2006","4/10/2006","31.00"
"2455","152","14","1","4/10/2006","4/10/2006","31.00"
"2456","18","16","1","4/10/2006","4/10/2006","0.00"
"2457","40","8","1","4/11/2006","4/11/2006","0.00"
"2458","21","8","1","4/11/2006","4/11/2006","0.00"
"2459","2","14","1","4/12/2006","4/12/2006","0.00"
"2460","221","14","1","4/12/2006","4/12/2006","0.00"
"2461","231","8","1","4/12/2006","4/12/2006","0.00"
"2462","21","8","1","4/13/2006","4/13/2006","0.00"
"2463","231","8","1","4/13/2006","4/13/2006","0.00"
"2464","182","1","1","4/13/2006","4/13/2006","31.00"
"2465","208","1","1","4/13/2006","4/13/2006","0.00"
"2466","40","8","1","4/14/2006","4/14/2006","0.00"
"2467","7","8","1","4/14/2006","4/14/2006","0.00"
"2468","82","8","1","4/18/2006","4/18/2006","31.00"
"2469","231","8","1","4/19/2006","4/19/2006","0.00"
"2470","231","8","1","4/20/2006","4/20/2006","0.00"
